Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
varsi,Varsi,"<ul>
<li>
<b>Material: </b> Calf/Calf Croc Print Leather</li>
<li>
<b>Vendor: </b> Duca </li>
<li>
<b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li>
<br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul><br><li>Duca Shoes generally run about half size bigger than listed. We recommend purchasing a half-size or full size smaller from your normal size.</li>",Duca,Dress Shoe,"color:Antique Red, color:Cognac, color:Dark Grey, color:Navy, size:10, size:10.5, size:11, size:11.5, size:12, size:13, size:14, size:15, size:7, size:7.5, size:8, size:8.5, size:9, size:9.5",true,Size,7,Color,Antique Red,,,varsi-7-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,1,Varsi Antique Red,false,Brite Creations | Varsi Dress Shoe by Duca,"Shop at Brite Creations Atlanta for the best deal on Varsi Dress Shoe by Duca
<ul>
<li><b>Material: </b> Calf/Calf Croc Print Leather</li>
<li><b>Vendor: </b> Duca </li>
<li><b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li><br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul><br><li>Duca Shoes generally run about half size bigger than listed. We recommend purchasing a half-size or full size smaller from your normal size.</li></ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,active
varsi,,,,,,,,7,,Cognac,,,varsi-7-cognac,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,2,Varsi Cognac,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7,,Dark Grey,,,varsi-7-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,3,Varsi Dark Grey,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7,,Navy,,,varsi-7-navy,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,4,Varsi Navy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7.5,,Antique Red,,,varsi-7.5-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7.5,,Cognac,,,varsi-7.5-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7.5,,Dark Grey,,,varsi-7.5-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,7.5,,Navy,,,varsi-7.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8,,Antique Red,,,varsi-8-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8,,Cognac,,,varsi-8-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8,,Dark Grey,,,varsi-8-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8,,Navy,,,varsi-8-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8.5,,Antique Red,,,varsi-8.5-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8.5,,Cognac,,,varsi-8.5-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8.5,,Dark Grey,,,varsi-8.5-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,8.5,,Navy,,,varsi-8.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9,,Antique Red,,,varsi-9-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9,,Cognac,,,varsi-9-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9,,Dark Grey,,,varsi-9-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9,,Navy,,,varsi-9-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9.5,,Antique Red,,,varsi-9.5-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9.5,,Cognac,,,varsi-9.5-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9.5,,Dark Grey,,,varsi-9.5-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,9.5,,Navy,,,varsi-9.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10,,Antique Red,,,varsi-10-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10,,Cognac,,,varsi-10-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10,,Dark Grey,,,varsi-10-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10,,Navy,,,varsi-10-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10.5,,Antique Red,,,varsi-10.5-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10.5,,Cognac,,,varsi-10.5-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10.5,,Dark Grey,,,varsi-10.5-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,10.5,,Navy,,,varsi-10.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11,,Antique Red,,,varsi-11-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11,,Cognac,,,varsi-11-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11,,Dark Grey,,,varsi-11-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11,,Navy,,,varsi-11-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11.5,,Antique Red,,,varsi-11.5-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11.5,,Cognac,,,varsi-11.5-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11.5,,Dark Grey,,,varsi-11.5-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,11.5,,Navy,,,varsi-11.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,12,,Antique Red,,,varsi-12-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,12,,Cognac,,,varsi-12-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,12,,Dark Grey,,,varsi-12-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,12,,Navy,,,varsi-12-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,13,,Antique Red,,,varsi-13-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,13,,Cognac,,,varsi-13-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,13,,Dark Grey,,,varsi-13-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,13,,Navy,,,varsi-13-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,14,,Antique Red,,,varsi-14-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,14,,Cognac,,,varsi-14-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,14,,Dark Grey,,,varsi-14-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,14,,Navy,,,varsi-14-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
varsi,,,,,,,,15,,Antique Red,,,varsi-15-antiquered,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Antique_20Red.jpg?v=1602441295,lb,,,
varsi,,,,,,,,15,,Cognac,,,varsi-15-cognac,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Cognac_4a238f56-b205-4467-9e76-9765a7471a13.jpg?v=1602441295,lb,,,
varsi,,,,,,,,15,,Dark Grey,,,varsi-15-darkgrey,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Dark_20Grey_892fbc5c-a685-472e-8144-c9c8df81dc9c.jpg?v=1602441295,lb,,,
varsi,,,,,,,,15,,Navy,,,varsi-15-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/VARSI_20Navy_c78f84ba-32aa-42f2-b615-2ddb1ee05c35.jpg?v=1602441295,lb,,,
amalfi,Amalfi,"<ul>
<li>
<b>Material: </b> Patent/Velvet Leather</li>
<li>
<b>Vendor: </b> Duca </li>
<li>
<b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li>
<br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul><br><li>Duca Shoes generally run about half size bigger than listed. We recommend purchasing a half-size or full size smaller from your normal size.</li>",Duca,Dress Shoe,"color:Black, color:Black/White, color:Burgundy, color:Champagne, color:Green, color:Navy, color:Pink, color:Red, color:White, color:White/Black, size:10, size:10.5, size:11, size:11.5, size:12, size:13, size:14, size:15, size:7, size:7.5, size:8, size:8.5, size:9, size:9.5",true,Size,7,Color,Black,,,amalfi-7-black,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black.jpg?v=1602440886,1,Amalfi Black,false,Brite Creations | Amalfi Dress Shoe by Duca,"Shop at Brite Creations Atlanta for the best deal on Amalfi Dress Shoe by Duca
<ul>
<li><b>Material: </b> Patent/Velvet Leather</li>
<li><b>Vendor: </b> Duca </li>
<li><b>Outer Sole: </b> Leather </li>
<li>Comes with original box and dustbag</li>
<li>Made in Italy</li><br>
<li>Best quality and price from <a href=""https://britecreations.com/pages/about"">Brite Creations Atlanta</a>.</li>
</ul><br><li>Duca Shoes generally run about half size bigger than listed. We recommend purchasing a half-size or full size smaller from your normal size.</li></ul>",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black.jpg?v=1602440886,lb,,,active
amalfi,,,,,,,,7,,Black/White,,,amalfi-7-black/white,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black-White_7a83ae99-8a77-40d6-8602-5f7762a584a2.jpg?v=1602440886,2,Amalfi Black/White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black-White_7a83ae99-8a77-40d6-8602-5f7762a584a2.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Burgundy,,,amalfi-7-burgundy,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Burgundy.jpg?v=1602440886,3,Amalfi Burgundy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Burgundy.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Champagne,,,amalfi-7-champagne,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Champagne.jpg?v=1602440886,4,Amalfi Champagne,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Champagne.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Green,,,amalfi-7-green,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Green.jpg?v=1602440886,5,Amalfi Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Green.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Navy,,,amalfi-7-navy,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Navy.jpg?v=1602440886,6,Amalfi Navy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Navy.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Red,,,amalfi-7-red,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Red.jpg?v=1602440886,7,Amalfi Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Red.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7,,Pink,,,amalfi-7-pink,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Pink.jpg?v=1602440887,8,Amalfi Pink,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Pink.jpg?v=1602440887,lb,,,
amalfi,,,,,,,,7,,White,,,amalfi-7-white,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20White.jpg?v=1602440887,9,Amalfi White,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20White.jpg?v=1602440887,lb,,,
amalfi,,,,,,,,7,,White/Black,,,amalfi-7-white/black,0.0,shopify,deny,manual,189.00,,true,true,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20White-Black.jpg?v=1602440887,10,Amalfi White/Black,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20White-Black.jpg?v=1602440887,lb,,,
amalfi,,,,,,,,7.5,,Black,,,amalfi-7.5-black,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Black/White,,,amalfi-7.5-black/white,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Black-White_7a83ae99-8a77-40d6-8602-5f7762a584a2.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Burgundy,,,amalfi-7.5-burgundy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Burgundy.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Champagne,,,amalfi-7.5-champagne,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Champagne.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Green,,,amalfi-7.5-green,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Green.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Navy,,,amalfi-7.5-navy,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Navy.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Red,,,amalfi-7.5-red,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Red.jpg?v=1602440886,lb,,,
amalfi,,,,,,,,7.5,,Pink,,,amalfi-7.5-pink,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20Pink.jpg?v=1602440887,lb,,,
amalfi,,,,,,,,7.5,,White,,,amalfi-7.5-white,0.0,shopify,deny,manual,189.00,,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0270/5476/8216/products/AMALFI_20White.jpg?v=1602440887,lb,,,
